first_name|gender|origin
muqatadir|m|
muqbil|m|
muqtasid|m|
murabbi|m|
murad|m|
mursal|m|
murshid|m|
murtaad|m|
murtada|m|
murtadaa|m|
murtadhy|m|
murtadi|m|
murtaza|m|
musa|m|
musab|m|
musad|m|
musaddiq|m|
musaid|m|
museeb|m|
musharraf|m|
musheer|m|
mushfiq|m|
mushir|m|
mushtaq|m|
muslih|m|
muslim|m|
mussarrat|m|
mustaeen|m|
mustafa|m|
mustafeed|m|
mustahsan|m|
mustajab|m|
mustakim|m|
mustaneer|m|
mustaqeem|m|
mustatab|m|
muta|m|
mutahhir|m|
mutashim|m|
mutasim|m|
mutawalli|m|
mutawassit|m|
mutayyib|m|
mutazz|m|
muthanna|m|
muti|m|
muttaqi|m|
muttee|m|
muwaffaq|m|
muyassar|m|
muzaffar|m|
muzakkir|m|
muzammil|m|
muzhir|m|
muzzammil|m|
naadir|m|
nabeel|m|
nabhan|m|
nabigh|m|
nabighah|m|
nabih|m|
nabil|m|
nadeem|m|
nadhir|m|
nadim|m|
nadir|m|
nadr|m|
naeem|m|
nafasat|m|
nafees|m|
nafi|m|
nafis|m|
nahid|m|
naib|m|
naif|m|
nail|m|
naim|m|
najair|m|
najam|m|
najeeb|m|
najeed|m|
naji|m|
najib|m|
najid|m|
najih|m|
najjar|m|
najm|m|
najmaldin|m|
naman|m|
nameer|m|
namik|m|
namir|m|
naqeeb|m|
naqi|m|
naqid|m|
naqqaash|m|
naseef|m|
naseem|m|
naseer|m|
nashah|m|
nashat|m|
nashit|m|
nashwan|m|
nasib|m|
nasif|m|
nasih|m|
nasim|m|
nasir|m|
nasiraldin|m|
nasmi|m|
nasr|m|
nasri|m|
nasser|m|
nasuh|m|
natiq|m|
naushad|m|
naveed|m|
navid|m|
nawaf|m|
nawaz|m|
nawfal|m|
nawwaf|m|
nayab|m|
nayif|m|
nazakat|m|
nazar|m|
nazeef|m|
nazeeh|m|
nazeem|m|
nazeer|m|
nazih|m|
nazim|m|
nazir|m|
nazmi|m|
nehan|m|
nibras|m|
nidal|m|
nihal|m|
nijad|m|
nimr|m|
nishaaj|m|
nithar|m|
niyaz|m|
nizam|m|
nizar|m|
nizzar|m|
noman|m|
nooh|m|
noor|m|
noorali|m|
noori|m|
noraiz|m|
nour|m|
noureddine|m|
nuaim|m|
nuaym|m|
nubaid|m|
nuh|m|
nuhaid|m|
nuhayd|m|
numair|m|
numan|m|
nur|m|
nuraldin|m|
nuraz|m|
nurdeen|m|
nurfirdaus|m|
nuri|m|
nurulqiblatayn|m|
nusayb|m|
nusayr|m|
nusrah|m|
nusrat|m|
obaid|m|
omair|m|
omar|m|
osama|m|
owais|m|
parsa|m|
parvez|m|
pervaiz|m|
qaadir|m|
qabeel|m|
qadar|m|
qadeer|m|
qadi|m|
qadim|m|
qahtan|m|
qaim|m|
qais|m|
qamar|m|
qani|m|
qanit|m|
qareeb|m|
qaseem|m|
qasid|m|
qasif|m|
qasim|m|
qatadah|m|
qawee|m|
qays|m|
quadir|m|
qudamah|m|
qudoos|m|
qurban|m|
qusay|m|
qutaibah|m|
qutaybah|m|
qutb|m|
qutuz|m|
raahil|m|
raamis|m|
raamiz|m|
raashid|m|
rabah|m|
rabar|m|
rabbani|m|
rabee|m|
rabi|m|
rabiah|m|
rabit|m|
radi|m|
raees|m|
rafan|m|
rafay|m|
rafee|m|
rafeek|m|
rafi|m|
rafid|m|
rafik|m|
rafiq|m|
ragheb|m|
raghib|m|
raghid|m|
rahat|m|
raheel|m|
raheesh|m|
rahil|m|
rahim|m|
rahman|m|
rahmat|m|
raid|m|
raif|m|
raihan|m|
rais|m|
raiyan|m|
raja|m|
rajaa|m|
rajab|m|
raji|m|
rajih|m|
rakeem|m|
rakhshan|m|
rakin|m|
ramadan|m|
rameez|m|
rami|m|
ramih|m|
ramin|m|
ramiz|m|
ramzi|m|
rani|m|
raonar|m|
raquib|m|
raseem|m|
rashad|m|
rashdan|m|
rasheed|m|
rashid|m|
rasil|m|
rasin|m|
rasmi|m|
rasool|m|
rasul|m|
ratib|m|
rauf|m|
rawahah|m|
rawdah|m|
rawh|m|
rayan|m|
rayees|m|
rayhaan|m|
rayhan|m|
rayn|m|
rayyan|m|
raza|m|
razam|m|
razeen|m|
razin|m|
reda|m|
rehan|m|
rehma|m|
rehmatullah|m|
reza|m|
riaz|m|
rida|m|
ridha|m|
ridwan|m|
rifaah|m|
rihab|m|
risay|m|
riyad|m|
riyadh|m|
riyasat|m|
rizq|m|
rizwan|m|
robeel|m|
rohail|m|
roshan|m|
rowel|m|
ruhi|m|
rukanah|m|
rushd|m|
rushdi|m|
ruwaid|m|
ruwayd|m|
ruwayfi|m|
saad|m|
saadah|m|
saadat|m|
saafir|m|
saahir|m|
saaiq|m|
saal|m|
saaqib|m|
sab|m|
sabbir|m|
sabeeh|m|
sabeer|m|
sabih|m|
sabil|m|
sabiq|m|
sabir|m|
sabri|m|
sabur|m|
saburah|m|
sad|m|
sadad|m|
sadaldin|m|
sadan|m|
sadaqat|m|
sadeed|m|
sadeem|m|
sadid|m|
sadik|m|
sadiq|m|
sadit|m|
sadun|m|
saeed|m|
safdar|m|
safeenah|m|
safeer|m|
saffar|m|
safi|m|
safiy|m|
safiyaldin|m|
safiyallah|m|
safiyy|m|
safuh|m|
safulislam|m|
safwah|m|
safwan|m|
safwat|m|
sagheer|m|
sahab|m|
sahar|m|
saheim|m|
sahib|m|
sahil|m|
sahir|m|
sahl|m|
sahm|m|
sahmir|m|
saib|m|
said|m|
saif|m|
saifaldin|m|
saifan|m|
saifulazman|m|
saim|m|
sair|m|
sairah|m|
saji|m|
sajid|m|
sajjad|m|
sakhawat|m|
sakhr|m|
sakhrah|m|
salaahddinn|m|
salaam|m|
salah|m|
salahaldin|m|
salam|m|
salamah|m|
salamat|m|
salar|m|
saleel|m|
saleem|m|
saleh|m|
salif|m|
salih|m|
salik|m|
salim|m|
salman|m|
salsaal|m|
salsal|m|
salt|m|
sameed|m|
sameer|m|
sameh|m|
sami|m|
samih|m|
samir|m|
samit|m|
samman|m|
sanaullah|m|
sanawbar|m|
saood|m|
saqer|m|
saqib|m|
saqr|m|
sarab|m|
sarfaraz|m|
sarfraz|m|
sarim|m|
sariyah|m|
sarmad|m|
sarosh|m|
sarwar|m|
sati|m|
saud|m|
sawa|m|
sawad|m|
sawlat|m|
sawwaf|m|
sayf|m|
sayfiyy|m|
sayhan|m|
sayid|m|
sayyar|m|
sayyid|m|
seema|m|
seif|m|
shaaf|m|
shaariq|m|
shabaan|m|
shabab|m|
shabah|m|
shaban|m|
shabaz|m|
shabb|m|
shabbeer|m|
shabbir|m|
shabeeh|m|
shabib|m|
shad|m|
shadab|m|
shadan|m|
shadeed|m|
shadhin|m|
shadi|m|
shadin|m|
shafaat|m|
shafee|m|
shafeeq|m|
shafi|m|
shafin|m|
shafiq|m|
shafiulla|m|
shafqat|m|
shah|m|
shahab|m|
shahadat|m|
shahan|m|
shaharyar|m|
shahbaz|m|
shaheed|m|
shaheem|m|
shaheen|m|
shaheer|m|
shahid|m|
shahin|m|
shahir|m|
shahnawaz|m|
shahrukh|m|
shahrul|m|
shahzad|m|
shahzaib|m|
shahzor|m|
shairyaar|m|
shajee|m|
shakeel|m|
shakib|m|
shakir|m|
shallal|m|
shamal|m|
shamas|m|
shameel|m|
shameem|m|
shamel|m|
shamil|m|
shamim|m|
shammyn|m|
shams|m|
shamsaldin|m|
shamshad|m|
shamsheer|m|
shamsideen|m|
shamsulhaq|m|
shan|m|
shaqeeq|m|
sharaf|m|
sharafat|m|
sharaheel|m|
shareef|m|
shareek|m|
sharif|m|
sharifudin|m|
shariq|m|
sharique|m|
sharjeel|m|
shaukat|m|
shawaiz|m|
shawqi|m|
shayaan|m|
shayan|m|
shaybah|m|
shazad|m|
shazeb|m|
shaziya|m|
shehran|m|
shehroze|m|
shehryaar|m|
shehyar|m|
shehzaad|m|
sheraz|m|
sheryar|m|
shibli|m|
shifa|m|
shihab|m|
shihabaldin|m|
shihad|m|
shiraz|m|
shoaib|m|
shuaa|m|
shuaib|m|
shuayb|m|
shuja|m|
shukri|m|
shumayl|m|
shuneal|m|
shurahbeel|m|
shurayh|m|
shuraym|m|
siddiq|m|
sifet|m|
sikandar|m|
silah|m|
simak|m|
sinan|m|
siraj|m|
sirajaldin|m|
siwar|m|
sofian|m|
sohaib|m|
sohail|m|
souffian|m|
subhan|m|
subhi|m|
sufyan|m|
suhaan|m|
suhaib|m|
suhail|m|
suhaim|m|
suhayb|m|
suhayl|m|
suhaym|m|
suheb|m|
sulaiman|m|
sulayk|m|
sulayman|m|
sultaan|m|
sultan|m|
sumayya|m|
sumrah|m|
suoud|m|
suraqah|m|
surayj|m|
surur|m|
suud|m|
suwaybit|m|
suwayd|m|
sydeek|m|
syed|m|
taanish|m|
taban|m|
tabassum|m|
tabish|m|
taha|m|
tahawwur|m|
taheem|m|
tahir|m|
tahmeed|m|
tahmid|m|
tahoor|m|
tahseen|m|
tahsin|m|
taimallah|m|
taimur|m|
taj|m|
tajaldin|m|
tajammal|m|
tajammul|m|
tajudinn|m|
talal|m|
talat|m|
talha|m|
talhah|m|
tali|m|
talib|m|
tamam|m|
tameem|m|
tameez|m|
tamim|m|
tamir|m|
tamkeen|m|
tammam|m|
tanim|m|
tanveer|m|
tanwir|m|
taqiy|m|
taqiyy|m|
tarannum|m|
tareef|m|
tarif|m|
tariq|m|
tasadduq|m|
tasawwar|m|
taseen|m|
taslim|m|
tasneen|m|
taufiq|m|
tauqeer|m|
tawbah|m|
tawfeeq|m|
tawfiq|m|
tawhid|m|
tawoos|m|
tawseef|m|
taymallah|m|
taymullah|m|
taymur|m|
taysir|m|
tayyab|m|
tayyib|m|
tazeem|m|
tazneem|m|
tehseen|m|
thabit|m|
thalabah|m|
thaman|m|
thamar|m|
thamer|m|
thamir|m|
thaqaf|m|
thaqib|m|
tharwat|m|
thauban|m|
thawab|m|
thawban|m|
thayer|m|
thumamah|m|
tihami|m|
tobias|m|
toqeer|m|
tufayl|m|
tulayb|m|
tunveer|m|
turhan|m|
ubadah|m|
ubaid|m|
ubaidah|m|
ubayd|m|
ubaydah|m|
ubaydullah|m|
ubayy|m|
udail|m|
uday|m|
udayl|m|
uhban|m|
ulfat|m|
umair|m|
umar|m|
umarah|m|
umayr|m|
umayyah|m|
umran|m|
unais|m|
unal|m|
unays|m|
uqbah|m|
urfee|m|
urooj|m|
urwah|m|
usaim|m|
usama|m|
usamah|m|
usayd|m|
usaym|m|
usman|m|
utbah|m|
uthal|m|
uthman|m|
uwayam|m|
uzair|m|
uzayr|m|
waail|m|
waddah|m|
wadi|m|
wadid|m|
wafa|m|
wafeeq|m|
wafi|m|
wafiq|m|
wahab|m|
wahb|m|
wahban|m|
waheed|m|
wahhab|m|
wahhaj|m|
wahib|m|
wahid|m|
wail|m|
wais|m|
waiz|m|
wajdaan|m|
wajdi|m|
wajeeh|m|
wajid|m|
wajih|m|
wakalat|m|
wakeel|m|
wakil|m|
waleed|m|
wali|m|
walid|m|
walif|m|
waliuddin|m|
waliyaldin|m|
waliyallah|m|
waqaar|m|
waqar|m|
waqas|m|
waqqas|m|
ward|m|
wasay|m|
waseem|m|
wasif|m|
wasil|m|
wasim|m|
watheq|m|
wazir|m|
wildan|m|
wisam|m|
yafi|m|
yaghnam|m|
yahya|m|
yaman|m|
yameen|m|
yaqeen|m|
yaqoot|m|
yaqub|m|
yar|m|
yasar|m|
yaseen|m|
yasin|m|
yasir|m|
yasser|m|
yathrib|m|
yawar|m|
yawer|m|
yazan|m|
yazeed|m|
yazid|m|
yoonus|m|
youssef|m|
yuhannis|m|
yunus|m|
yusef|m|
yushua|m|
yusr|m|
yusri|m|
yusuf|m|
zackariya|m|
zaeem|m|
zafar|m|
zafir|m|
zafrul|m|
zaheer|m|
zahi|m|
zahid|m|
zahir|m|
zaid|m|
zaigham|m|
zaighum|m|
zaim|m|
zain|m|
zair|m|
zakar|m|
zakariya|m|
zakariyya|m|
zaki|m|
zakir|m|
zakwan|m|
zaky|m|
zaman|m|
zameer|m|
zamil|m|
zarar|m|
zarif|m|
zaroon|m|
zarrar|m|
zayan|m|
zayb|m|
zayd|m|
zayer|m|
zayn|m|
zebadiyah|m|
zeeshan|m|
zeeya|m|
zeyad|m|
zia|m|
ziad|m|
ziaud|m|
zishan|m|
ziyad|m|
zohaib|m|
zohair|m|
zubair|m|
zubayr|m|
zuehb|m|
zufar|m|
zuhaib|m|
zuhair|m|
zuhayr|m|
zuhoor|m|
zulaym|m|
zulfaqar|m|
zulfiqar|m|
zulqarnain|m|
zunnoon|m|
zuti|m|
