first_name|gender|origin|definition
Kebeh|f||
Yongoh|f||
Mahibee|f||
Epoomah|f||
Moogengey|f||
Pombeh|f||
Marpoomeh|f||
Okarlang|f||
Sambah|m||
Sarra Kisea|m||
Sarboo|m||
Yanah|m||
Mormordoo|m||
Mormodoo|m||
Samtah|m||
Anjumah|m||
Balah|m||
Bekar|m||
Sarah|m||
Mormodoo|m||
Farrah|m||
Sambah|m||
Yallah|m||
Callifah|m||
Mangah|m||
Saremah|m||
Amonoh|m||
Marmoodo|m||
Raurah|m||
Joaree|m||
Ansumana|m||
Ballah|m||
Kesseh|m||
Bocary|m||
Jimona|m||
Lahaie|m||
Bramah|m||
Farrah|m||
Armaree|m||
Mesah|m||
Sorie|m||
Amarah|m||
Tumarne|m||
Jegabar|m||
Moror|m||
Soboar|m||
Jadee|m||
Jar|m||
Balah|m||
Coree|m||
Seerae|m||
Warah|m||
Bremah|m||
Jedee|m||
Mosah|m||
Peway|m||
Mosah|m||
Jemah|m||
Barlah|m||
Subah|m||
Coree|m||
Seere|m||
Forie|m||
Bartah|m||
Jean|m||
Bowolar|m||
Tobah|m||
Fabah|m||
Pebah|m||
Fabagah|m||
Cocoe|m||
Morebah|m||
Sarah|m||
Mosah|m||
Sambah|m||
Sarrah|m||
Coree|m||
Chacolah|m||
Yarbah|m||
Morebah|m||
Jomeree|m||
Soso|m||
Bellah|m||
Califah|m||
Saboar|m||
Jarrah|m||
Marmodoo|m||
Marmodoo|m||
Margan|m||
Sarrah|m||
Yarro|m||
Barcaree|m||
Barcaree|m||
Tambah|m||
Sarrah|m||
Farbocaree|m||
Barlah|m||
Marmodoo|m||
Sambarjumar|m||
Marmodoo|m||
Barlah|m||
Sanee|m||
Antonie|m||
Farfue|m||
Nongah|m||
Partee|m||
Mosah|m||
Farmoru|m||
Sarrah|m||
Varsallee|m||
Seware|m||
Surrah|m||
Tumarne|m||
Bandah|m||
Carsadee|m||
Jarrah|m||
Barrah|m||
Barrah|m||
Barrah|m||
Coloe|m||
Sara|m||
Coroe|m||
Bouya|m||
Sara|m||
Sarboo|m||
Tambah|m||
Forie|m||
Corree|m||
Lambeh|m||
Marlagah|m||
Chena|m||
Harmadee|m||
Sarrah|m||
Tambah|m||
Gevalah|m||
Gomorah|m||
Barrah|m||
Chena|m||
Massah|m||
Corree|m||
Pabeh|m||
Barlawarnay|m||
Farsenah|m||
Eray|m||
Barrah|m||
Farbah|m||
Sambeh|m||
Sorie|m||
Lancor|m||
Corree|m||
Tambah|m||
Casadee|m||
Catah|m||
Casadee|m||
Kacodar|m||
Barguan|m||
Tamarne|m||
Marmodoo|m||
Marmajar|m||
Barworou|m||
Weyeh|m||
Sedegee|m||
Tubah|m||
Kacotah|m||
Corree|m||
Tumarne|m||
Yerah|m||
Saboar|m||
Tam|m||
Tambar|m||
Bocar|m||
Marmodoo|m||
Marmodoo|m||
Sarabone|m||
Saboar|m||
Marmodoo|m||
Tarlah|m||
Marmodoo|m||
Sulamane|m||
Narfar|m||
Mosah|m||
Amarah|m||
Armade|m||
Mosah|m||
Corrifah|m||
Santame|m||
Bocarree|m||
Bocarree|m||
Sarrah|m||
Saboar|m||
Corree|m||
Barlah|m||
Sulamane|m||
Dantuma|m||
Jardah|m||
Corree|m||
Sorie|m||
Mosah|m||
Bocarre|m||
Sallah|m||
Kemeh|f||
Kemeh|f||
Yeneh|f||
Fartumah|f||
Fartumah|f||
Fartah|f||
Keneh|f||
Jumeh|f||
Fartumah|f||
Karneh|f||
Karneh|f||
Sera|f||
Sera|f||
Carneesa|f||
Carnesa|f||
Allemar|f||
Carmesa|f||
Nutenna|f||
Hour|f||
Kemeh|f||
Pendeh|f||
Kemeh|f||
Fartah|f||
Hour|f||
Fartah|f||
Fartah|f||
Fartah|f||
Kemeh|f||
Sera|f||
Sera|f||
Combah|f||
Mary|f||
Sala|f||
Ardamar|f||
Narmina|f||
Tener|f||
Yumar|f||
Combah|f||
Temeh|f||
Fartah|f||
Malaga|f||
Fartah|f||
Fartah|f||
Barraumar|f||
Nutenah|f||
Conoda|f||
Combah|f||
Carnee|f||
Dubiar|f||
Benee|f||
Sarrah|f||
Sarrah|f||
Ardamar|f||
Marlada|f||
Ludiar|f||
Sallah|f||
Judelder|f||
Combah|f||
Conardey|f||
Sarrah|f||
Arsar|f||
Arlemar|f||
Fartamar|f||
Carnay|f||
Array|f||
Jenny|f||
Hour|f||
Fartah|f||
Combah|f||
Fartamar|f||
Sarwo|f||
Sarrah|f||
Pendeh|f||
Fartah|f||
Cotah|f||
Antonie|m||
Wellinton|m||
Amonor|m||
Farbour|m||
Barlah|m||
Mosah|m||
Barlah|m||
Bramah|m||
Saboar|m||
Sude|m||
Sanulu|m||
Sorie|m||
Sedey|m||
Sedey|m||
Marmodoo|m||
Mosah|m||
Cunsofah|m||
Sedey|m||
Tambah|m||
Jumbah|m||
Catokar|m||
Bocarree|m||
Saboar|m||
Jansarnee|m||
Mosah|m||
Tumarne|m||
Sarah|m||
Sarah|m||
Tambah|m||
Serah|m||
Barlah|m||
Marjain|m||
Sambah|m||
Sedeh|m||
Corie|m||
Yarrow|m||
Jartah|m||
Tumarne|m||
Farsadee|m||
Armarah|m||
Mosah|m||
Jardah|m||
Consarvar|m||
Marmodoo|m||
Fodeh|m||
Yarrow|m||
Sedey|m||
Darmarnee|m||
Barlah|m||
Tumarnee|m||
Bramar|m||
Fodey|m||
Marcam|m||
Armodoo|m||
Tumarnee|m||
Marmodoo|m||
Fodey|m||
Coree|m||
Sedey|m||
Sera|m||
Jadasor|m||
Farbour|m||
Sedey|m||
Sambah|m||
Sondey|m||
Barlah|m||
Sarah|m||
Sambah|m||
Bocarree|m||
Cacotah|m||
Sedeh|m||
Sedeh|m||
Mosah|m||
Marrah|m||
Sammo|m||
Sedeh|m||
Sadoo|m||
Sarrah|m||
Jardah|m||
Sorie|m||
Lahie|m||
Saboar|m||
Califah|m||
Fodah|m||
Sambah|m||
Numareh|m||
Sedeh|m||
Sedeh|m||
Saboar|m||
Tumarne|m||
Farteh|m||
Cambae|m||
Tambah|m||
Tambah|m||
Sarrah|m||
Mosah|m||
Semetee|m||
Combah|f||
Karmesa|f||
Numoso|f||
Fartah|f||
Senah|f||
Fartah|f||
Miyarmo|f||
Teneh|f||
Pendeh|f||
Fodear|f||
Lesarna|f||
Fartamah|f||
Marramar|f||
Fendeh|f||
Combah|f||
Carla|f||
Fartumatah|f||
Marfar|f||
Numosa|f||
Yenema|f||
Allemar|f||
Fartumatar|f||
Marlador|f||
Jeanson|f||
Sera|f||
Combah|f||
Fartamar|f||
Teneh|f||
Marramar|f||
Teneh|f||
Teneh|f||
Fartah|f||
Consoufar|f||
Fartah|f||
Karney|f||
Argobler|m||
Ajai|m||
Homorway|m||
Cojoe|m||
Arquamedae|m||
Coffee|m||
Ebor|m||
Cosuway|m||
Adep|m||
Acortomah|m||
Sarchee|m||
Acroo|m||
Seurbo|m||
Foley|m||
Larso|m||
Yarwo|m||
Jehar|m||
Cormarlar|m||
Cormarlar|m||
Jusee|m||
Yarkar|m||
Corsee|m||
Arbasee|m||
Ohadovo|m||
Sessee|m||
Cocodoco|m||
Tordorsoo|m||
Torpordacoo|m||
Arleh|m||
Arsunoo|m||
Carpo|m||
Dowoo|m||
Cormma|m||
Arcuman|m||
Morteh|m||
Arcorlee|m||
Meteway|m||
Senoo|m||
Harboe|m||
Adatee|m||
Jardae|m||
Folee|m||
Ardoo|m||
Yarwo|m||
Acroo|m||
Foe|m||
Arbokey|m||
Quashie|m||
Sarsoo|m||
Coffee|m||
Quarmee|m||
Corjoe|m||
Woloo|m||
Corsee|m||
Quarsee|m||
Quamu|m||
Yawoo|m||
Barporya|m||
Archar|m||
Bearwo|m||
Arparkee|m||
Torsoo|m||
Jardae|m||
Bearcoo|m||
Sarlee|m||
Ocro|m||
Normoryae|m||
Carpo|m||
Ateh|m||
Corjoe|m||
Arbeanoo|m||
Aboutee|m||
Arjarbotemeh|m||
Folee|m||
Charwo|m||
Arboo|m||
Morvor|m||
Torhasoo|m||
Sorehoo|m||
Feamo|m||
Sopo|m||
Arbartanoo|m||
Arbarloo|m||
Coffee|m||
Jarwo|m||
Janah|m||
Benoo|m||
Allee|m||
Ovar|m||
Arsar|m||
Marmar|m||
Tetevee|m||
Bargarnar|m||
Alep|m||
Arfoe|m||
Coocoe|m||
Woloo|m||
Tatae|m||
Carwareh|m||
Carbara|m||
Bocarie|m||
Olocutar|m||
Alastor|m||
Blewo|m||
Darpo|m||
Farvee|m||
Bocor|m||
Ardartor|m||
Dosu|m||
Bosue|m||
Bosu|m||
Aledawoo|m||
Sar|m||
Sawee|m||
Sorsu|m||
Carpo|m||
Hoosoo|m||
Hoodomubo|m||
Woosu|m||
Adomu|m||
Jelocarsee|m||
Teteh|m||
Ochupor|m||
Omardayee|m||
Hermeh|m||
Feday|m||
Sucortor|m||
Manuel|m||
Dosarvee|m||
Ardarnee|m||
Asumanee|m||
Marpleh|m||
Morlao|m||
Arlomasor|m||
Arsorbar|m||
Woloo|m||
Arbadayee|m||
Ogordorlar|m||
Ojoe|m||
Morboloo|m||
Sarcodear|m||
Ocho|m||
Morloo|m||
Barbalesar|m||
Dangamor|m||
Dowoo|m||
Aryor|m||
Oyawor|m||
Farbaday|m||
Abemee|m||
Ocha|m||
Ogosolor|m||
Ojoe|m||
Sarbee|m||
Aslarsarlee|m||
Yorkor|m||
Ilar|m||
Gooyeear|m||
Tarparlar|m||
Omapeh|m||
Marsor|m||
Arsumanee|m||
Barmarlee|m||
Arjibarwo|m||
Amuloo|m||
Cortor|m||
Archor|m||
Arjai|m||
Bargeedee|m||
Olubalo|m||
Ojoe|m||
Lojai|m||
Amusee|m||
Marmar|m||
Quarmin|m||
Carlordoo|m||
Kelardor|m||
Chena|m||
Chema|m||
Marmar|m||
Arreo|m||
Grumar|m||
Ardolame|m||
Argear|m||
Beawor|m||
Kelanga|m||
Kanee|m||
Jeyha|m||
Owooso|m||
Arfenar|m||
Acheu|f||
Arjua|f||
Wejinee|f||
Corcor|f||
Arcorsubar|f||
Ablor|f||
Chusulobar|f||
Yarbar|f||
Arjuar|f||
Arcubar|f||
Arblarwar|f||
Barsar|f||
Jarfar|f||
Arcubar|f||
Yabar|f||
Arloo|f||
Barya|f||
Arharjee|f||
Coquay|f||
Oboevee|f||
Arcor|f||
Arjuar|f||
Arboyar|f||
Bosu|m||
Otemee|m||
Calabay|m||
Dosuna|m||
Coffee|m||
Ogubarlae|m||
Chamber|m||
Wolu|m||
Coffee|m||
Poryorhoo|m||
Cocodoco|m||
Ogumee|m||
Arvocu|m||
Jecotar|m||
Artarpar|m||
Dasu|m||
Temularcu|m||
Carpo|m||
Kroo|m||
Wolu|m||
Coffee|m||
Chorlae|m||
Jambar|m||
Ojoe|m||
Dapor|m||
Heglo|m||
Boco|m||
Dosu|m||
Dosu|m||
Corsee|m||
Tercar|m||
Corjoe|m||
Ocudae|m||
Alealeh|m||
Denu|m||
Metapar|m||
Heglo|m||
Pordawo|m||
Dusu|m||
Bojelenu|m||
Yemarsu|m||
Aryenamor|m||
Harlee|m||
Arpo|m||
Bocor|m||
Aryordae|m||
Dedoto|m||
Metafeh|m||
Apae|m||
Wosu|m||
Teteh|m||
Cacalae|m||
Arboodoo|m||
Torbujie|m||
Heglo|m||
Lobeyee|m||
Ojoe|m||
Daryarmee|m||
Quarcoo|m||
Hyena|m||
Sarvee|m||
Soryorvee|m||
Solorjee|m||
Comue|m||
Wolu|m||
Detarmar|m||
Taryewo|m||
Cumornu|m||
Megar|m||
Mordayor|m||
Arboroo|m||
Ardar|m||
Arsumar|m||
Bocon|m||
Karpo|m||
Hoosee|f||
Fardea|f||
Catorsu|f||
Boevee|f||
Argoryee|f||
Dadudu|f||
Teneh|f||
Bejorwar|f||
Boavee|f||
Sarnu|f||
Boevee|f||
Arcuwar|f||
Howadee|f||
Day|f||
Arbarleh|f||
Separ|f||
Ardajie|f||
Auvarbar|f||
Seguayor|f||
Darbolar|f||
Fargee|f||
Orgarday|m||
Lusanoo|m||
Cubay|m||
Farcarbee|m||
Gooday|m||
Olufaway|m||
Ojoe|m||
Arkanee|m||
Farlue|m||
Motarday|m||
Rousee|m||
Ogulumee|m||
Marma|m||
Farbuloo|m||
Ocutar|m||
Tousha|m||
Ojoe|m||
Obodoo|m||
Marma|m||
Farsae|m||
Ojoe|m||
Arsarla|m||
Agubalar|m||
Arkealae|m||
Alee|m||
Arbeboo|m||
Farsoror|m||
Farbeamee|m||
Seabar|m||
Chalotah|m||
Ladumugee|m||
Osotoya|m||
Arbassa|m||
Dowoo|m||
Owoneye|m||
Ardamar|m||
Arkeseday|m||
Danganor|m||
Lobo|m||
Arbokar|m||
Osu|m||
Farboru|m||
Malaolu|m||
Osudapeh|m||
Obabae|m||
Oyefe|m||
Farsenar|m||
Akeyemee|m||
Dowoo|m||
Lorie|m||
Asor|m||
Arobar|m||
Marmar|m||
Ojoe|m||
Ogufotee|m||
Larselor|m||
Odoo|m||
Farbom|m||
Farmedae|m||
Latelor|m||
Gubie|m||
Ardubeta|m||
Adaloju|m||
Akebalar|m||
Ojoe|m||
Osie|m||
Farcheu|m||
Farlae|m||
Arlasee|m||
Awoshane|m||
Ogueday|m||
Arlotee|m||
Cushee|m||
Sholuloo|m||
Adoloju|m||
Ojoe|m||
Arusonee|m||
Arjawee|m||
Ojoe|m||
Adaolor|m||
Gujorbee|m||
Ocolo|m||
Dowoo|m||
Arjai|m||
Abogunoo|m||
Okufuo|m||
Taiwo|m||
Aworo|m||
Arlayea|m||
Toromor|m||
Mayalae|m||
Achelor|m||
Otremee|m||
Worlar|m||
Ojoe|m||
Molarjah|m||
Oguyee|m||
Arjar|m||
Oparlosae|m||
Ojoe|m||
Abeboo|m||
John Baker|m||
Barrecoo|m||
Odarlor|m||
Egaucoo|m||
Hyena|m||
Aijai|m||
Hyena|m||
Adeloolar|m||
Aichia|m||
Tubarday|m||
Ardahibar|m||
Alsumekae|m||
Loreorgea|m||
Adolomar|m||
Doiamoitugor|m||
Marbaronetar|m||
Osuhae|m||
Ambouree|m||
Hyena|m||
Adoe|m||
Olesarbee|m||
Oluketee|m||
Cheeloa|m||
Adewardoo|m||
Alumhee|m||
Marmer|m||
Ohai|m||
Sporbar|m||
Ojolocoo|m||
Asang|m||
Ojorbee|m||
Arjain|m||
Ogubanca|f||
Alamucha|f||
Beyea|f||
Archofunca|f||
Alatoo|f||
Iyapoluca|f||
Owoya|f||
Yapor|f||
Afuro|f||
Bamafoo|f||
Olujubee|f||
Ochu|f||
Hyena|f||
Oyagaday|f||
Majolabay|f||
Iyalorla|f||
Hyena|f||
Arjesolar|f||
Lorwor|f||
Ogubamca|f||
Famosula|f||
Amoree|f||
Aai|f||
Omoneche|f||
Ochuwedar|f||
Olargacoo|f||
Ochufower|f||
Hyena|f||
Olarsamejee|f||
Hyena|f||
Jordar|f||
Onarsada|f||
Sharfee|f||
Faboome|f||
Ketah|f||
Farcomee|f||
Charbumolar|f||
Ajae|f||
Amajuleh|f||
Molocoo|f||
Tiwo|f||
Farcome|f||
Edowoo|f||
Fardorca|f||
Laurie|f||
Aruowar|f||
Omoluta|f||
Milolaca|f||
Sargo|f||
Moyelee|f||
Morbea|f||
Ilarbay|f||
Fartubor|f||
Farmoloo|f||
Fartubala|f||
Fartor|f||
Hyena|f||
Ajae|f||
Adolayae|f||
Fardorae|f||
Ochu|f||
Folarwe|f||
Farwemor|f||
Ogubalar|f||
Olamalar|f||
Ogutusee|f||
Fueyolee|f||
Ocujorca|f||
Eboloya|f||
Hyena|f||
Olufoeaye|f||
Teneh|f||
Adaluba|f||
Ochufumca|f||
Sharbusolar|f||
Olarbemeta|f||
Ochu|f||
Arera|f||
Secaleya|f||
Arsomor|f||
Olarumeba|f||
Ocubajo|f||
Abamenar|f||
Darcosa|f||
Arsatoo|f||
Farjemeca|f||
Basumowar|f||
Hyena|f||
Fartuca|f||
Conebarba|f||
Fartuca|f||
Fartuca|f||
Farsoya|f||
Ajorca|f||
Mugo|f||
Anamagee|f||
Apocor|f||
Maise|f||
Farcore|f||
Olomeday|f||
Adoca|f||
Dardar|f||
Dardar|f||
Aryalannee|f||
Burojurgoo|f||
Aieoogee|f||
Morleka|f||
Atorpu|f||
Acherferneka|f||
Aijai|f||
Logumar|f||
Dosumoo|m||
Ojoe|m||
Ayonda|m||
Achosonu|m||
Faryormee|m||
Faro|m||
Marrow|m||
Marmote|m||
Morteo|m||
Fanday|m||
Ogucayoda|m||
Arcome|m||
Cunoo|m||
Ayelar|m||
Ochor|m||
Ochabume|m||
Afuyoju|m||
Bayormee|m||
Camebarwo|m||
Onee|m||
Ojoe|m||
Olesecar|m||
Iyeday|m||
Alowoofay|m||
Olocopor|m||
Garnee|m||
Fartugee|m||
Sargo|m||
Arnemo|m||
Farmeratee|m||
Argeeculoo|m||
Ogusenar|m||
Yarlasame|m||
Micabar|m||
Palar|m||
Omorkee|m||
Farnero|m||
Danganor|m||
Ojoe|m||
Fartusa|m||
Otor|m||
Ogudepar|m||
Ocheyormee|m||
Farmewoo|m||
Farwolae|m||
Ilar|m||
Sartubae|m||
Ojoe|m||
Comornyae|m||
Obabae|m||
Ogudae|m||
Atapalar|m||
Abagudae|m||
Barbar|m||
Tufasha|m||
Olelortar|m||
Arketudae|m||
Fartabae|m||
Marsaloo|m||
Barlundo|m||
Idowoo|m||
Fartorbee|m||
Farlanor|m||
Farsaya|m||
Alardoi|m||
Ilalu|m||
Farnaro|m||
Agaya|m||
Ogubamee|m||
Dumeoya|m||
Aijai|m||
Ogubeya|m||
Omerchao|m||
Jarmeyor|m||
Ogoo|m||
Aijai|m||
Ederaloo|m||
Argea|m||
Alher|m||
Adowoo|m||
Macholoe|m||
Luborbor|m||
Oluborparpa|m||
Vochusu|m||
Alaryeca|f||
Fartolu|f||
Molomor|f||
Odobola|f||
Fargebe|f||
Kejorma|f||
Abesumba|f||
Ayacumba|f||
Agumbaembe|f||
Agumbala|f||
Lesarbela|f||
Mololee|f||
Osafunca|f||
Fardonca|f||
Ardaunca|f||
Arlupoachee|f||
Ogunciaday|f||
Arbecola|f||
Jaryolar|f||
Allubarba|f||
Obebe|f||
Arla|f||
Yarbe|f||
Arsubarmeda|f||
Jowene|f||
Ajolu|f||
Tino|f||
Sango|f||
Ajaba|f||
Osumbomee|f||
Armoyolee|f||
Farsome|f||
Alaymbee|f||
Tino|f||
Armulala|f||
Dolalee|f||
Aneta|f||
Agungabee|f||
Cosheba|f||
Damalanu|f||
Fartuncha|f||
Telombee|f||
Farbomea|f||
Yarfamee|f||
Marjarba|f||
Agunditer|f||
Dobandomee|f||
Fartooma|f||
Mornoro|f||
Farsola|f||
Barjormoy|f||
Abarlee|f||
Opartomee|f||
Alisaboo|f||
Asofumcar|f||
Arwona|f||
Argeearbe|f||
Hesa|f||
Farnunba|f||
Adeyeja|f||
Marbarupa|f||
Lamee|f||
Ajaie|f||
Ariau|f||
Arocalu|f||
Fartubalai|f||
Aijar|f||
Adyoen|f||
Aijunmee|f||
Bambu|f||
Ogutumbor|f||
Aroubemee|f||
Ayajormee|f||
Ayuyebee|f||
Afabemee|f||
Alaga|f||
Jamesoyee|f||
Torbormai|f||
Otatoo|f||
Tetarloo|f||
Dardan|f||
Doranea|f||
Agayomee|f||
Caré|m|Gangá Longobá|
Vetée|m|Gangá Longobá|
Nialla|m|Gangá Longobá|
Secuó|m|Gangá Longobá|
Dobó|m|Gangá Longobá|
Llabá|m|Gangá Longobá|
Guengue|f|Gangá Longobá|
Maquení|f|Gangá Longobá|
Mano|f|Gangá Bumi|
Douia|f|Gangá Quisí|
Faguana|m|Gangá Longobá|
Batoro|m|Gangá Longobá|
Ciaca|m|Gangá Longobá|
Corico|m|Gangá Longobá|
Condó|m|Gangá Longobá|
Quallabol|m|Gangá Longobá|
Faguana|m|Gangá Longobá|
Gregó|m|Gangá Longobá|
Faira|m|Gangá Longobá|
Falondó|m|Gangá Longobá|
Mazaré|m|Gangá Longobá|
Batoro|m|Gangá Longobá|
Quendé|m|Gangá Longobá|
Care|m|Gangá Longobá|
Grebó|m|Gangá Longobá|
Mayá|m|Gangá Longobá|
Bombó Coré|m|Gangá Longobá|
Luama|m|Gangá Longobá|
Boyó|m|Gangá Longobá|
Baná|m|Gangá Longobá|
Chandé|m|Gangá Longobá|
Cambá|m|Gangá Longobá|
Bana|m|Gangá Longobá|
Quebé|m|Gangá Longobá|
Famguó|m|Gangá Longobá|
Guablé|m|Gangá Longobá|
Iué|m|Gangá Longobá|
Gamaúro|m|Gangá Longobá|
Quambeli|m|Gangá Longobá|
Famba|m|Gangá Longobá|
Pindé|m|Gangá Longobá|
Duaro|m|Gangá Longobá|
Dambí|f|Gangá Longobá|
Soró|f|Gangá Longobá|
Qüeje|f|Gangá Longobá|
Yebé|f|Gangá Longobá|
Masabá|f|Gangá Longobá|
Goñá|f|Gangá Longobá|
Yongó|f|Gangá Longobá|
Dí|f|Gangá Longobá|
Manyá|f|Gangá Longobá|
Chamanga|f|Gangá Longobá|
Manguía|f|Gangá Longobá|
Guayeró|f|Gangá Longobá|
Manyá|f|Gangá Longobá|
Sóu|f|Gangá Longobá|
Nau|f|Gangá Longobá|
Guima|f|Gangá Longobá|
Manyá|f|Gangá Longobá|
Romey|f|Gangá Longobá|
Cható|f|Gangá Longobá|
Fáfue|f|Gangá Longobá|
Guañá|f|Gangá Longobá|
Yigüere|f|Gangá Longobá|
Fuangué|f|Gangá Longobá|
Manyá|f|Gangá Longobá|
Ñarengá|f|Gangá Longobá|
Canda|f|Gangá Quisí|
Mari|f|Gangá Quisí|
Fimá|f|Gangá Quisí|
Beli|f|Gangá Quisí|
Macá|f|Gangá Quisí|
Febá|f|Gangá Quisí|
Yabá|f|Gangá Quisí|
Findá|f|Gangá Quisí|
Gusá|m|Gangá Quisí|
Morró|m|Gangá Quisí|
Fámba|m|Gangá Quisí|
Bamanyá|f|Gangá Fai|
Ñaré|f|Gangá Fai|
Faró|f|Gangá Fai|
Ñambe-maré|f|Gangá Fai|
Ñaré|f|Gangá Fai|
Faregando|f|Gangá Fai|
Bamá|f|Gangá Fai|
Ningá|f|Gangá Fai|
Fimó|f|Gangá Fai|
Farú|f|Gangá Fai|
Guaná|f|Gangá Fai|
Maduá|f|Gangá Fai|
Bese|f|Gangá Fai|
Yaní|f|Gangá Fai|
Güerengue|f|Gangá Fai|
Sando|f|Gangá Fai|
Fangué|m|Gangá Fai|
Fan|m|Gangá Fai|
Daduá|m|Gangá Fai|
Bombó|m|Gangá Fai|
Gapású|m|Gangá Fai|
Yongorá|m|Gangá Fai|
Yziná|m|Gangá Fai|
Coro|f|Gangá Gorá|
Sadiá|f|Gangá Gorá|
Zumbi|f|Gangá Gorá|
Guarí|f|Gangá Gorá|
Sando|f|Gangá Gorá|
Mary|f|Gangá Gorá|
Quéfue|f|Gangá Gorá|
Fan|m|Gangá Gorá|
Sobe|m|Gangá Gorá|
Güey|m|Gangá Gorá|
Duaru|m|Gangá Gorá|
Seri|m|Gangá Gorá|
Carea|m|Gangá Gorá|
Grony|m|Gangá Gorá|
Ñangá|m|Gangá Gorá|
Doré|m|Gangá Gorá|
Core|m|Gangá Gorá|
Domá|m|Gangá Gorá|
Durú|m|Gangá Gorá|
Sery|m|Gangá Gorá|
Buimy|m|Gangá Gorá|
Fuara|m|Gangá Beré|
Fadá|m|Gangá Beré|
Bandá|m|Gangá Beré|
Cuary|m|Gangá Beré|
Anajá|m|Gangá Beré|
Moliá|m|Gangá Beré|
Bayá|m|Gangá Beré|
Yúa|m|Gangá Beré|
Siniguí|m|Gangá Beré|
Sesé|m|Gangá Beré|
Sesé|m|Gangá Beré|
Fara|m|Gangá Beré|
Beán|m|Gangá Beré|
Baldé|m|Gangá Beré|
Pero|m|Gangá Beré|
Bosa|m|Gangá Beré|
Guary|m|Gangá Beré|
Rufá|m|Gangá Buché|
Oaní|m|Gangá Buché|
Batoro|m|Gangá Buché|
Ñacué|m|Gangá Buché|
Guegüa|m|Gangá Buché|
Bobó|m|Gangá Buché|
Cuari|m|Gangá Buché|
Megué|m|Gangá Buché|
Masá|m|Gangá Buché|
Megre|m|Gangá Buché|
Guelé|m|Gangá Buché|
Bordó|m|Gangá Buché|
Bará|m|Gangá Buché|
Masá|m|Gangá Buché|
Simo|m|Gangá Buché|
Siná|m|Gangá Buché|
Ñacué|m|Gangá Buché|
Tarofué|f|Gangá Buché|
Guey|m|Gangá Maní|
Caisó|m|Gangá Maní|
Caizué|m|Lucumi Arará|
See|m|Lucumi Arará|
Bozo|m|Lucumi Arará|
Esin|m|Lucumi Arará|
Sesú|m|Lucumi Arará|
Unsá|m|Lucumi Arará|
Geví|m|Lucumi Arará|
Boñó|m|Lucumi Arará|
Tozú|m|Lucumi Arará|
Colló|m|Lucumi Arará|
Bocó|m|Lucumi Arará|
Apondé|m|Lucumi Arará|
Bosabi|m|Lucumi Arará|
Bocó|m|Lucumi Arará|
Mamá|m|Lucumi Arará|
Emilé|m|Lucumi Arará|
Bare|f|Lucumi Arará|
Magizi|f|Lucumi Arará|
Boyá|f|Lucumi Arará|
Dé|f|Lucumi Arará|
Bosebí|f|Lucumi Arará|
Boibi|f|Lucumi Arará|
Boyabé|f|Lucumi Arará|
Guesé|f|Lucumi Arará|
Boibí|f|Lucumi Arará|
Boibí|f|Lucumi Arará|
Agoibó|f|Lucumi Arará|
Boibí|f|Lucumi Arará|
Coibí|f|Lucumi Arará|
Menazú|f|Lucumi Arará|
Humé|f|Lucumi Arará|
Bogueví|f|Lucumi Arará|
Bollabe|f|Lucumi Arará|
Ñocué|f|Lucumi Arará|
Boibí|f|Lucumi Arará|
Abaré|f|Lucumi Arará|
Bocosí|f|Lucumi Arará|
Ajamí|f|Lucumi Arará|
Boibí|f|Lucumi Arará|
Allabum|f|Lucumi Arará|
Doguaré|f|Lucumi Arará|
Ñogeguí|f|Lucumi Arará|
Aladasi|f|Lucumi Arará|
Deé|f|Lucumi Arará|
Millanana|f|Lucumi Arará|
Sedomó|f|Lucumi Arará|
Menoguíre|f|Lucumi Arará|
Agoibí|f|Lucumi Arará|
Boibí|f|Lucumi Arará|
Collabi|f|Lucumi Arará|
Decé|f|Lucumi Arará|
Tunsí|f|Lucumi Arará|
Moyá|f|Lucumi Arará|
Abare|f|Lucumi Arará|
Seencó|f|Lucumi Arará|
Boyabí|f|Lucumi Arará|
Sein|f|Lucumi Arará|
Boibí|f|Lucumi Arará|
Seyá|f|Lucumi Arará|
Bosabi|f|Lucumi Arará|
Boguebi|f|Lucumi Arará|
Musabe|f|Lucumi Arará|
Bosabí|f|Lucumi Arará|
Ayé|f|Lucumi Arará|
Boibí|f|Lucumi Arará|
Boguebi|f|Lucumi Arará|
Aniché|f|Lucumi Arará|
Cumuleo|m|Mina Popó|
Aucú|m|Mina Popó|
Fausí|m|Mina Popó|
Comiri|m|Mina Popó|
Cuasí|m|Mina Popó|
Baqué|m|Mina Popó|
Mafue|f|Mina Popó|
Copué|f|Mina Popó|
Dedé|f|Mina Popó|
Yuale|f|Mina Popó|
Agúfué|f|Mina Popó|
Hablabá|f|Mina Popó|
Boduse|f|Mina Popó|
Adobá|f|Mina Popó|
Hablaba|f|Mina Popó|
Abdú|m|Lucumi Agusá|
Aldulage|m|Lucumi Agusá|
Gaurí|m|Lucumi Agusá|
Argél|m|Lucumi Agusá|
Guarí|m|Lucumi Agusá|
Aisiatú|m|Lucumi Agusá|
Atendá|m|Lucumi Ayó|
Iquilla|m|Lucumi Ayó|
Quimbilé|m|Lucumi Ayó|
Amalá|m|Lucumi Ayó|
Allelocú|m|Lucumi Ayó|
Atió|m|Lucumi Ayó|
Allicobí|m|Lucumi Ayó|
